unit,english,pos,proposed_oromo,alternates,ipa,has_audio,confidence,gloss_seen,reviewed,verdict_ok_or_fix,notes
unit-36-directions,place,noun,bakka,cibra | ramaduu | hiddoo | kaa'uu,/ˈbɐkːɐ/,yes,medium,"place, site, location",,,
unit-36-directions,side,noun,cinaacha,baabsuu | garuu | errii | gammidhaa,/ˈt͡ʃʼɪnɑːt͡ʃɐ/,yes,medium,ribs,,,
unit-36-directions,front,noun,duula,hulaa | geesaa | qarmammee | qarmammeettii,/ˈduːlɐ/,yes,high,front (area of conflict),,,
unit-36-directions,top,noun,guttiyyee,gubbee | qucee | ungulaalamuu | ungulaaluu,/ˈɡʊtːɪjːéː/,no,low,hen with a bunch of feather on the top of its head.,,,
unit-36-directions,bottom,noun,hudduu,semmoo | dugugguruu | gadiitoo | taa' umsa,/ˈhʊdːúː/,no,high,"bottom, buttocks, seat",,,
unit-36-directions,middle,noun,sontoo,arrabsaa | barjidoo | jeddujiressa | tirsoo,/ˈsɔntóː/,no,high,"middle, half way",,,
unit-36-directions,end,noun,dhuma,muummessa | saabachuu | xumuruu | hankaassee,/ˈᶑʊmɐ/,yes,medium,end,,,
unit-36-directions,edge,noun,afaan,timjii | andaara | handaara | moggaa,/ɐfɑːn/,yes,medium,mouth,,,
unit-36-directions,corner,noun,hogolee,,/ˈhɔɡɔléː/,no,low,"corner or at rear, hidden yard",,,
unit-36-directions,inside,noun,gebexii,itti cabuu,/ˈɡɛbɛtʼíː/,no,low,roost i.e. plat form built inside a house where fowls perch at night,,,
unit-36-directions,outside,noun,immisii,baargama | ala bulchuu | ala buluu | unkutuu,/ɪmːɪsíː/,no,low,grain put outside to get dried,,,
unit-36-directions,north,noun,mandiidaa,zoodiyaak | kaaba bahaa | kaaba kibba | kaaba lixaa,/ˈmɐndiːdɑ́ː/,no,low,"grown big, wide, large",,,
unit-36-directions,south,noun,kibba,zoodiyaak | kaaba kibba | kibba bahaa | kibba dhihaa,,no,high,south,,,
unit-36-directions,east,noun,baha,bushooftuu | maqii | kaaba bahaa | kibba bahaa,/ˈbɐhɐ/,yes,high,east,,,
unit-36-directions,west,noun,lixa,sanqallee | gafarsa | shoboka | kaaba lixaa,,no,high,west,,,
unit-36-directions,right,noun,tabaroo,kofajoo | seega | abbaa mirgaa | maksuu,/ˈtɐbɐróː/,no,high,right,,,
unit-36-directions,left,noun,filaa,bulaa | gadhiisaa | gadhiisii | gubaalessa,/ˈfɪlɑ́ː/,yes,low,comb,,,
unit-36-directions,way,noun,akkumsa,moocii | dubbannaa | duudhaa | gambaallee,/ɐkːʊmsɐ/,yes,medium,"way, system, factor",,,
unit-36-directions,border,noun,andaara,daarii | handaara | moggaa | gafarsa,/ɐndɑːrɐ/,yes,medium,"border, fringe, hem, edge",,,
unit-36-directions,centre,noun,handhuura magaalaa,,/ˈhɐnᶑuːrɐ mɐɡɑːlɑ́ː/,no,low,city centre,,,
unit-36-directions,entrance,noun,afaan,qarmammii | hulaa | habiisee seensaa,/ɐfɑːn/,yes,medium,mouth,,,
unit-36-directions,above,noun,fudiddiso,irra dhaaba,/ˈfʊdɪdːɪsɔ/,yes,low,suspended from above usually for children to sit on and swing,,,
unit-36-directions,below,noun,gambaallee,jallaba,/ˈɡɐmbɑːlːéː/,no,low,piece of cloth worn on a leg below knee or leather worn in the same way,,,
unit-36-directions,near,noun,cillaaddoo,aaneffachuu | kalawaa | itti dhiyaachuu,/ˈt͡ʃʼɪlːɑːdːóː/,yes,low,grass near swampy,,,
unit-36-directions,far,noun,fantaalee,furuursa | fageessuu | fagaachuu | halkaneessuu,/ˈfɐntɑːléː/,yes,low,something big and can be seen easily from far away,,,
