unit,english,pos,proposed_oromo,alternates,ipa,has_audio,confidence,gloss_seen,reviewed,verdict_ok_or_fix,notes
unit-25-travel,journey,noun,deemsa,adeemmii | amna | adeemsa | deemicha,/ˈdeːmsɐ/,yes,medium,"journey, trip, voyage",,,
unit-25-travel,car,noun,makiinaa,faturaa | kaamiyooni | kaaboo | maasdaa,/ˈmɐkiːnɑ́ː/,no,medium,car,,,
unit-25-travel,bus,noun,otobusii,otobisii,/ɔtɔbʊsíː/,no,medium,bus,,,
unit-25-travel,truck,noun,kaamiyooni,,/ˈkɑːmɪjoːnɪ/,no,high,"car, truck",,,
unit-25-travel,bicycle,noun,biskileettii,doqdoqqee,/ˈbɪskɪleːtːíː/,yes,high,bicycle,,,
unit-25-travel,wheel,noun,goloollee,daarota | koryala,/ˈɡɔloːlːéː/,no,high,see 'korboo',,,
unit-25-travel,cart,noun,guurtoo,hoboloo,/ˈɡuːrtóː/,no,low,wooden cart,,,
unit-25-travel,train,noun,baabura,ogoomsuu | leenjisuu | qaroomsuu | barsiifachuu,/ˈbɑːbʊrɐ/,yes,high,train,,,
unit-25-travel,boat,noun,hoboloo,doonii | bidiruu bishaanii | leendhaa,/ˈhɔbɔlóː/,no,medium,cart for transporting crop to threshing floor,,,
unit-25-travel,ship,noun,doonii,firoom | cituu | kaappiteenii doonii,/ˈdoːníː/,yes,high,"ship, boat",,,
unit-25-travel,canoe,noun,bidiruu,,/ˈbɪdɪrúː/,yes,high,canoe,,,
unit-25-travel,ticket,noun,billeettoo,tikkeeta,/ˈbɪlːeːtːóː/,yes,medium,ticket,,,
unit-25-travel,passenger,noun,imalla,kara deema,,no,high,passenger,,,
unit-25-travel,distance,noun,fageenya,taakkuu,/ˈfɐɡeːɲɐ/,yes,high,distance,,,
unit-25-travel,direction,noun,kallattii,qixa | addeela | itti- | galagalchaa,/ˈkɐlːɐtːíː/,no,medium,direction,,,
unit-25-travel,map,noun,maappii,,,no,high,map,,,
unit-25-travel,speed,noun,saffisa,guulaa,/ˈsɐfːɪsɐ/,no,high,"rate, speed",,,
unit-25-travel,stop,noun,iggituu,kutuu | cuqqaallaa | dhaabbannaa | xiixaa,/ɪɡːɪtúː/,no,medium,to stop,,,
unit-25-travel,departure,noun,galaalcha,,/ˈɡɐlɑːlt͡ʃɐ/,no,high,linger/delay/ departure,,,
